Date;	P
1933-04-25;0.0
1933-04-26;25.4
1933-04-27;0.0
1933-04-28;10.5
1933-04-29;36.3
1933-04-30;0.0
1933-05-01;0.0
1933-05-02;0.0
1933-05-03;0.0
1933-05-04;3.2
1933-05-05;6.3
1933-05-06;15.4
1933-05-07;0.0
1933-05-08;0.0
1933-05-09;2.3
1933-05-10;0.0
1933-05-11;0.0
1933-05-12;23.2
1933-05-13;0.0
1933-05-14;0.0
1933-05-15;0.0
1933-05-16;0.0
1933-05-17;5.3
1933-05-18;11.5
1933-05-19;9.3
1933-05-20;0.0
1933-05-21;2.3
1933-05-22;35.3
1933-05-23;0.0
1933-05-24;20.4
1933-05-25;37.3
1933-05-26;16.4
1933-05-27;24.3
1933-05-28;2.5
1933-05-29;21.2
1933-05-30;12.3
1933-05-31;7.4
1933-06-01;18.3
1933-06-02;0.7
1933-06-03;7.4
1933-06-04;2.5
1933-06-05;14.3
1933-06-06;16.5
1933-06-07;78.4
1933-06-08;51.2
1933-06-09;3.5
1933-06-10;0.0
1933-06-11;0.0
1933-06-12;0.0
1933-06-13;7.3
1933-06-14;26.4
1933-06-15;7.5
1933-06-16;0.0
1933-06-17;0.0
1933-06-18;3.2
1933-06-19;5.3
1933-06-20;49.4
1933-06-21;4.3
1933-06-22;0.0
1933-06-23;0.0
1933-06-24;0.0
1933-06-25;11.2
1933-06-26;2.2
1933-06-27;0.0
1933-06-28;9.4
1933-06-29;32.3
1933-06-30;0.0
1933-07-01;0.0
1933-07-02;0.0
1933-07-03;44.5
1933-07-04;38.3
1933-07-05;0.0
1933-07-06;0.0
1933-07-07;0.0
1933-07-08;0.0
1933-07-09;4.2
1933-07-10;0.0
1933-07-11;35.3
1933-07-12;0.0
1933-07-13;0.0
1933-07-14;0.0
1933-07-15;0.0
1933-07-16;3.2
1933-07-17;8.3
1933-07-18;0.0
1933-07-19;0.0
1933-07-20;5.2
1933-07-21;0.0
1933-07-22;0.0
1933-07-23;0.0
1933-07-24;0.0
1933-07-25;0.0
1933-07-26;0.0
1933-07-27;0.0
1933-07-28;0.0
1933-07-29;11.3
1933-07-30;2.2
1933-07-31;0.0
1933-08-01;0.0
1933-08-02;8.2
1933-08-03;0.0
1933-08-04;10.3
1933-08-05;5.4
1933-08-06;9.5
1933-08-07;0.0
1933-08-08;6.3
1933-08-09;19.3
1933-08-10;0.0
1933-08-11;14.5
1933-08-12;5.3
1933-08-13;2.5
1933-08-14;0.0
1933-08-15;3.2
1933-08-16;0.0
1933-08-17;2.2
1933-08-18;1.3
1933-08-19;4.5
1933-08-20;5.2
1933-08-21;8.3
1933-08-22;15.4
1933-08-23;0.0
1933-08-24;42.3
1933-08-25;0.0
1933-08-26;5.2
1933-08-27;18.4
1933-08-28;0.0
1933-08-29;17.2
1933-08-30;2.3
1933-08-31;18.4
1933-09-01;0.0
1933-09-02;0.0
1933-09-03;1.4
1933-09-04;0.0
1933-09-05;22.3
1933-09-06;2.2
1933-09-07;0.0
1933-09-08;25.3
1933-09-09;28.2
1933-09-10;33.4
1933-09-11;3.5
1933-09-12;0.0
1933-09-13;0.0
1933-09-14;0.0
1933-09-15;45.3
1933-09-16;32.4
1933-09-17;4.2
1933-09-18;0.0
1933-09-19;15.3
1933-09-20;33.4
1933-09-21;0.0
1933-09-22;0.0
1933-09-23;0.0
1933-09-24;0.0
1933-09-25;4.0
1933-09-26;5.3
1933-09-27;0.0
1933-09-28;4.2
1933-09-29;43.3
1933-09-30;18.4
1933-10-01;47.3
1933-10-02;3.2
1933-10-03;0.0
1933-10-04;0.0
1933-10-05;0.0
1933-10-06;0.0
1933-10-07;0.0
1933-10-08;3.2
1933-10-09;7.2
1933-10-10;0.0
1933-10-11;2.3
1933-10-12;34.5
1933-10-13;0.8
1933-10-14;0.0
1933-10-15;5.4
1933-10-16;0.0
1933-10-17;0.0
1933-10-18;8.2
1933-10-19;0.0
1933-10-20;0.0
1933-10-21;0.0
1933-10-22;14.2
1933-10-23;0.0
1933-10-24;0.0
1933-10-25;0.0
1933-10-26;0.0
1933-10-27;0.0
1933-10-28;2.3
1933-10-29;4.2
1933-10-30;3.1
1933-10-31;2.3
1933-11-01;0.0
1933-11-02;0.0
1933-11-03;0.0
1933-11-04;0.0
1933-11-05;0.0
1933-11-06;0.0
1933-11-07;0.0
1933-11-08;0.0
1933-11-09;0.0
1933-11-10;0.0
1933-11-11;0.0
1933-11-12;12.3
1933-11-13;5.4
1933-11-14;2.3
1933-11-15;2.2
1933-11-16;27.3
1933-11-17;0.0
1933-11-18;0.0
1933-11-19;0.0
1933-11-20;0.0
1933-11-21;27.2
1933-11-22;0.0
1933-11-23;0.0
1933-11-24;0.0
1933-11-25;0.0
1933-11-26;0.0
1933-11-27;0.0
1933-11-28;0.0
1933-11-29;3.2
1933-11-30;0.0
1933-12-01;0.0
1933-12-02;0.0
1933-12-03;0.0
1933-12-04;0.0
1933-12-05;0.0
1933-12-06;0.0
1933-12-07;0.0
1933-12-08;0.0
1933-12-09;0.0
1933-12-10;0.0
1933-12-11;0.0
1933-12-12;0.0
1933-12-13;2.3
1933-12-14;0.0
1933-12-15;0.0
1933-12-16;0.0
1933-12-17;0.0
1933-12-18;0.0
1933-12-19;0.0
1933-12-20;0.0
1933-12-21;0.0
1933-12-22;0.0
1933-12-23;4.5
1933-12-24;0.0
1933-12-25;5.2
1933-12-26;3.4
1933-12-27;2.2
1933-12-28;4.2
1933-12-29;3.5
1933-12-30;0.0
1933-12-31;0.0
1934-01-01;0.0
1934-01-02;0.0
1934-01-03;7.4
1934-01-04;0.0
1934-01-05;4.3
1934-01-06;3.4
1934-01-07;0.0
1934-01-08;0.0
1934-01-09;2.2
1934-01-10;0.0
1934-01-11;3.4
1934-01-12;0.0
1934-01-13;0.0
1934-01-14;0.0
1934-01-15;0.0
1934-01-16;0.0
1934-01-17;0.0
1934-01-18;0.0
1934-01-19;0.0
1934-01-20;2.3
1934-01-21;0.0
1934-01-22;0.0
1934-01-23;0.0
1934-01-24;0.0
1934-01-25;0.0
1934-01-26;0.0
1934-01-27;2.4
1934-01-28;3.3
1934-01-29;3.2
1934-01-30;0.0
1934-01-31;0.0
1934-02-01;0.0
1934-02-02;5.3
1934-02-03;3.2
1934-02-04;2.2
1934-02-05;10.3
1934-02-06;3.4
1934-02-07;4.2
1934-02-08;0.0
1934-02-09;2.2
1934-02-10;3.2
1934-02-11;5.3
1934-02-12;0.0
1934-02-13;0.0
1934-02-14;0.0
1934-02-15;0.0
1934-02-16;2.1
1934-02-17;3.2
1934-02-18;0.0
1934-02-19;0.0
1934-02-20;2.2
1934-02-21;2.3
1934-02-22;1.1
1934-02-23;3.2
1934-02-24;0.0
1934-02-25;0.0
1934-02-26;0.0
1934-02-27;2.2
1934-02-28;0.0
1934-03-01;0.0
1934-03-02;0.0
1934-03-03;0.0
1934-03-04;0.0
1934-03-05;0.0
1934-03-06;0.0
1934-03-07;0.0
1934-03-08;0.0
1934-03-09;3.2
1934-03-10;2.2
1934-03-11;3.2
1934-03-12;11.4
1934-03-13;0.0
1934-03-14;2.2
1934-03-15;3.2
1934-03-16;0.0
1934-03-17;0.0
1934-03-18;0.0
1934-03-19;3.2
1934-03-20;0.0
1934-03-21;0.0
1934-03-22;0.0
1934-03-23;0.0
1934-03-24;0.0
1934-03-25;0.0
1934-03-26;0.0
1934-03-27;0.0
1934-03-28;6.3
1934-03-29;9.2
1934-03-30;7.4
1934-03-31;4.2
1934-04-01;11.3
1934-04-02;15.2
1934-04-03;17.3
1934-04-04;62.2
1934-04-05;6.4
1934-04-06;32.3
1934-04-07;44.2
1934-04-08;3.2
1934-04-09;4.2
1934-04-10;5.3
1934-04-11;3.1
1934-04-12;4.2
1934-04-13;0.0
1934-04-14;82.3
1934-04-15;0.0
1934-04-16;9.2
1934-04-17;46.4
1934-04-18;14.3
1934-04-19;0.0
1934-04-20;0.0
1934-04-21;0.0
1934-04-22;3.7
1934-04-23;0.0
1934-04-24;2.5
1934-04-25;0.0
1934-04-26;0.0
1934-04-27;3.2
1934-04-28;0.0
1934-04-29;0.0
1934-04-30;4.3
1934-05-01;0.0
1934-05-02;4.2
1934-05-03;56.5
1934-05-04;0.0
1934-05-05;9.3
1934-05-06;34.2
1934-05-07;4.5
1934-05-08;0.0
1934-05-09;69.4
1934-05-10;8.2
1934-05-11;10.3
1934-05-12;7.2
1934-05-13;9.3
1934-05-14;12.4
1934-05-15;0.0
1934-05-16;0.0
1934-05-17;7.3
1934-05-18;0.0
1934-05-19;4.5
1934-05-20;5.3
1934-05-21;6.4
1934-05-22;3.2
1934-05-23;19.3
1934-05-24;7.2
1934-05-25;4.3
1934-05-26;0.0
1934-05-27;0.0
1934-05-28;0.0
1934-05-29;0.0
1934-05-30;0.0
1934-05-31;3.3
1934-06-01;2.3
1934-06-02;2.1
1934-06-03;1.2
1934-06-04;62.4
1934-06-05;0.0
1934-06-06;0.0
1934-06-07;66.3
1934-06-08;2.4
1934-06-09;7.2
1934-06-10;0.0
1934-06-11;0.0
1934-06-12;0.0
1934-06-13;0.0
1934-06-14;0.0
1934-06-15;48.2
1934-06-16;0.0
1934-06-17;2.1
1934-06-18;58.3
1934-06-19;0.0
1934-06-20;39.4
1934-06-21;0.0
1934-06-22;34.2
1934-06-23;0.0
1934-06-24;31.2
1934-06-25;17.3
1934-06-26;14.2
1934-06-27;0.0
1934-06-28;0.0
1934-06-29;6.3
1934-06-30;0.0
1934-07-01;23.4
1934-07-02;28.3
1934-07-03;5.3
1934-07-04;3.4
1934-07-05;6.2
1934-07-06;65.3
1934-07-07;16.4
1934-07-08;29.2
1934-07-09;14.5
1934-07-10;0.0
1934-07-11;0.0
1934-07-12;0.0
1934-07-13;2.2
1934-07-14;0.0
1934-07-15;67.3
1934-07-16;3.2
1934-07-17;2.2
1934-07-18;9.4
1934-07-19;25.0
1934-07-20;1.3
1934-07-21;0.0
1934-07-22;0.0
1934-07-23;1.3
1934-07-24;52.3
1934-07-25;2.2
1934-07-26;7.4
1934-07-27;0.0
1934-07-28;0.0
1934-07-29;0.0
1934-07-30;2.3
1934-07-31;28.3
1934-08-01;1.3
1934-08-02;0.0
1934-08-03;0.0
1934-08-04;0.0
1934-08-05;0.0
1934-08-06;0.0
1934-08-07;0.0
1934-08-08;0.0
1934-08-09;17.3
1934-08-10;0.0
1934-08-11;0.0
1934-08-12;0.0
1934-08-13;7.4
1934-08-14;38.2
1934-08-15;2.3
1934-08-16;0.0
1934-08-17;1.4
1934-08-18;6.2
1934-08-19;26.3
1934-08-20;0.0
1934-08-21;0.0
1934-08-22;42.2
1934-08-23;0.0
1934-08-24;0.0
1934-08-25;0.0
1934-08-26;0.0
1934-08-27;0.0
1934-08-28;2.7
1934-08-29;2.3
1934-08-30;0.0
1934-08-31;0.0
1934-09-01;0.0
1934-09-02;2.3
1934-09-03;6.5
1934-09-04;3.2
1934-09-05;2.2
1934-09-06;28.3
1934-09-07;19.4
1934-09-08;0.0
1934-09-09;0.0
1934-09-10;3.2
1934-09-11;3.4
1934-09-12;0.0
1934-09-13;11.5
1934-09-14;0.0
1934-09-15;0.0
1934-09-16;30.3
1934-09-17;29.4
1934-09-18;0.0
1934-09-19;1.2
1934-09-20;0.0
1934-09-21;7.2
1934-09-22;0.0
1934-09-23;38.4
1934-09-24;27.3
1934-09-25;0.0
1934-09-26;37.5
1934-09-27;21.3
1934-09-28;26.2
1934-09-29;1.2
1934-09-30;28.3
1934-10-01;16.4
1934-10-02;0.0
1934-10-03;0.0
1934-10-04;2.5
1934-10-05;0.0
1934-10-06;0.0
1934-10-07;1.2
1934-10-08;7.3
1934-10-09;0.0
1934-10-10;0.0
1934-10-11;0.0
1934-10-12;0.0
1934-10-13;0.0
1934-10-14;0.0
1934-10-15;3.2
1934-10-16;27.3
1934-10-17;11.2
1934-10-18;7.4
1934-10-19;21.3
1934-10-20;15.3
1934-10-21;18.2
1934-10-22;12.7
1934-10-23;0.0
1934-10-24;0.0
1934-10-25;58.8
1934-10-26;3.4
1934-10-27;35.3
1934-10-28;27.5
1934-10-29;2.7
1934-10-30;0.0
1934-10-31;0.0
1934-11-01;28.3
1934-11-02;0.0
1934-11-03;9.2
1934-11-04;2.2
1934-11-05;0.0
1934-11-06;0.0
1934-11-07;34.3
1934-11-08;0.0
1934-11-09;3.2
1934-11-10;2.3
1934-11-11;2.4
1934-11-12;26.5
1934-11-13;4.2
1934-11-14;18.5
1934-11-15;0.0
1934-11-16;34.3
1934-11-17;49.5
1934-11-18;12.4
1934-11-19;0.0
1934-11-20;0.0
1934-11-21;0.0
1934-11-22;0.0
1934-11-23;0.0
1934-11-24;0.0
1934-11-25;0.0
1934-11-26;0.0
1934-11-27;0.0
1934-11-28;34.3
1934-11-29;31.5
1934-11-30;27.5
1934-12-01;1.2
1934-12-02;0.0
1934-12-03;0.0
1934-12-04;0.0
1934-12-05;32.4
1934-12-06;23.5
1934-12-07;1.2
1934-12-08;0.0
1934-12-09;0.0
1934-12-10;0.0
1934-12-11;27.3
1934-12-12;0.0
1934-12-13;0.0
1934-12-14;0.0
1934-12-15;0.0
1934-12-16;0.0
1934-12-17;0.0
1934-12-18;0.0
1934-12-19;0.0
1934-12-20;0.0
1934-12-21;0.0
1934-12-22;0.0
1934-12-23;0.0
1934-12-24;0.0
1934-12-25;0.0
1934-12-26;0.0
1934-12-27;0.0
1934-12-28;0.0
1934-12-29;0.0
1934-12-30;0.0
1934-12-31;0.0
1935-01-01;0.0
1935-01-02;0.0
1935-01-03;0.0
1935-01-04;0.0
1935-01-05;0.0
1935-01-06;0.0
1935-01-07;0.0
1935-01-08;0.0
1935-01-09;0.0
1935-01-10;0.0
1935-01-11;0.0
1935-01-12;0.0
1935-01-13;0.0
1935-01-14;0.0
1935-01-15;0.0
1935-01-16;0.0
1935-01-17;0.0
1935-01-18;0.0
1935-01-19;0.0
1935-01-20;0.0
1935-01-21;0.0
1935-01-22;0.0
1935-01-23;0.0
1935-01-24;17.1
1935-01-25;0.0
1935-01-26;0.0
1935-01-27;15.4
1935-01-28;0.0
1935-01-29;0.0
1935-01-30;0.0
1935-01-31;0.0
1935-02-01;3.6
1935-02-02;0.4
1935-02-03;8.3
1935-02-04;0.0
1935-02-05;0.0
1935-02-06;0.0
1935-02-07;0.0
1935-02-08;14.2
1935-02-09;12.9
1935-02-10;0.0
1935-02-11;0.0
1935-02-12;0.0
1935-02-13;0.0
1935-02-14;0.0
1935-02-15;0.0
1935-02-16;0.0
1935-02-17;0.0
1935-02-18;0.0
1935-02-19;0.0
1935-02-20;0.0
1935-02-21;0.0
1935-02-22;0.0
1935-02-23;0.0
1935-02-24;0.0
1935-02-25;0.0
1935-02-26;0.0
1935-02-27;0.0
1935-02-28;11.2
1935-03-01;0.0
1935-03-02;0.0
1935-03-03;1.5
1935-03-04;0.0
1935-03-05;0.0
1935-03-06;0.0
1935-03-07;0.0
1935-03-08;0.0
1935-03-09;0.0
1935-03-10;0.0
1935-03-11;0.0
1935-03-12;0.0
1935-03-13;0.0
1935-03-14;0.0
1935-03-15;0.0
1935-03-16;1.5
1935-03-17;29.2
1935-03-18;3.9
1935-03-19;0.0
1935-03-20;0.0
1935-03-21;0.0
1935-03-22;0.0
1935-03-23;0.0
1935-03-24;1.2
1935-03-25;0.0
1935-03-26;0.0
1935-03-27;0.0
1935-03-28;0.0
1935-03-29;0.0
1935-03-30;0.0
1935-03-31;0.0
1935-04-01;0.0
1935-04-02;0.0
1935-04-03;0.0
1935-04-04;0.0
1935-04-05;0.8
1935-04-06;0.0
1935-04-07;0.0
1935-04-08;0.0
1935-04-09;0.3
1935-04-10;0.0
1935-04-11;0.0
1935-04-12;0.0
1935-04-13;0.0
1935-04-14;10.2
1935-04-15;29.5
1935-04-16;0.0
1935-04-17;7.7
1935-04-18;0.0
1935-04-19;0.0
1935-04-20;0.0
1935-04-21;0.0
1935-04-22;0.0
1935-04-23;0.0
1935-04-24;0.3
1935-04-25;0.0
1935-04-26;0.0
1935-04-27;0.0
1935-04-28;20.4
1935-04-29;0.0
1935-04-30;9.7
1935-05-01;20.8
1935-05-02;0.0
1935-05-03;27.2
1935-05-04;0.0
1935-05-05;10.9
1935-05-06;0.0
1935-05-07;8.2
1935-05-08;0.0
1935-05-09;9.8
1935-05-10;9.4
1935-05-11;0.0
1935-05-12;28.5
1935-05-13;1.5
1935-05-14;9.2
1935-05-15;0.0
1935-05-16;0.0
1935-05-17;0.0
1935-05-18;0.0
1935-05-19;0.0
1935-05-20;3.5
1935-05-21;0.0
1935-05-22;12.2
1935-05-23;18.7
1935-05-24;8.9
1935-05-25;60.9
1935-05-26;32.3
1935-05-27;2.5
1935-05-28;28.2
1935-05-29;4.2
1935-05-30;2.5
1935-05-31;31.4
1935-06-01;0.0
1935-06-02;20.5
1935-06-03;18.3
1935-06-04;0.0
1935-06-05;0.0
1935-06-06;0.0
1935-06-07;9.7
1935-06-08;54.3
1935-06-09;0.0
1935-06-10;0.0
1935-06-11;1.2
1935-06-12;0.2
1935-06-13;13.9
1935-06-14;2.7
1935-06-15;0.0
1935-06-16;12.2
1935-06-17;0.0
1935-06-18;0.7
1935-06-19;0.0
1935-06-20;0.0
1935-06-21;26.8
1935-06-22;0.0
1935-06-23;0.0
1935-06-24;0.0
1935-06-25;0.0
1935-06-26;11.1
1935-06-27;9.7
1935-06-28;6.3
1935-06-29;1.4
1935-06-30;0.0
1935-07-01;3.4
1935-07-02;0.0
1935-07-03;0.0
1935-07-04;0.0
1935-07-05;0.0
1935-07-06;0.0
1935-07-07;0.0
1935-07-08;0.0
1935-07-09;8.5
1935-07-10;2.4
1935-07-11;0.0
1935-07-12;7.7
1935-07-13;0.0
1935-07-14;0.0
1935-07-15;7.5
1935-07-16;8.4
1935-07-17;14.3
1935-07-18;0.0
1935-07-19;0.0
1935-07-20;0.0
1935-07-21;4.2
1935-07-22;0.0
1935-07-23;23.6
1935-07-24;0.0
1935-07-25;3.5
1935-07-26;0.0
1935-07-27;0.0
1935-07-28;12.9
1935-07-29;0.0
1935-07-30;6.9
1935-07-31;0.9
1935-08-01;0.0
1935-08-02;0.0
1935-08-03;0.0
1935-08-04;0.0
1935-08-05;8.5
1935-08-06;21.4
1935-08-07;13.3
1935-08-08;7.6
1935-08-09;3.5
1935-08-10;1.2
1935-08-11;0.0
1935-08-12;0.0
1935-08-13;2.6
1935-08-14;2.7
1935-08-15;0.0
1935-08-16;0.0
1935-08-17;0.0
1935-08-18;26.4
1935-08-19;0.0
1935-08-20;0.0
1935-08-21;48.2
1935-08-22;0.0
1935-08-23;0.0
1935-08-24;1.7
1935-08-25;0.0
1935-08-26;0.0
1935-08-27;0.0
1935-08-28;3.5
1935-08-29;0.0
1935-08-30;0.0
1935-08-31;0.0
1935-09-01;29.1
1935-09-02;0.0
1935-09-03;8.7
1935-09-04;1.5
1935-09-05;0.0
1935-09-06;0.0
1935-09-07;0.0
1935-09-08;30.1
1935-09-09;21.5
1935-09-10;35.5
1935-09-11;0.0
1935-09-12;0.0
1935-09-13;43.3
1935-09-14;0.0
1935-09-15;11.4
1935-09-16;1.2
1935-09-17;0.0
1935-09-18;18.3
1935-09-19;6.6
1935-09-20;12.8
1935-09-21;0.0
1935-09-22;48.3
1935-09-23;0.0
1935-09-24;0.0
1935-09-25;0.0
1935-09-26;21.3
1935-09-27;0.0
1935-09-28;0.0
1935-09-29;0.0
1935-09-30;0.0
1935-10-01;0.0
1935-10-02;0.0
1935-10-03;0.0
1935-10-04;12.9
1935-10-05;29.5
1935-10-06;13.3
1935-10-07;1.3
1935-10-08;1.4
1935-10-09;19.5
1935-10-10;6.5
1935-10-11;30.4
1935-10-12;5.8
1935-10-13;26.5
1935-10-14;4.3
1935-10-15;6.8
1935-10-16;8.9
1935-10-17;0.0
1935-10-18;2.1
1935-10-19;0.0
1935-10-20;9.0
1935-10-21;18.8
1935-10-22;21.6
1935-10-23;8.2
1935-10-24;0.0
1935-10-25;14.8
1935-10-26;0.0
1935-10-27;0.0
1935-10-28;0.0
1935-10-29;0.0
1935-10-30;0.0
1935-10-31;0.0
1935-11-01;0.0
1935-11-02;4.1
1935-11-03;0.0
1935-11-04;0.0
1935-11-05;0.0
1935-11-06;0.0
1935-11-07;0.0
1935-11-08;0.0
1935-11-09;0.0
1935-11-10;0.0
1935-11-11;0.0
1935-11-12;0.0
1935-11-13;0.0
1935-11-14;0.0
1935-11-15;0.0
1935-11-16;0.0
1935-11-17;0.0
1935-11-18;0.0
1935-11-19;0.0
1935-11-20;0.0
1935-11-21;0.0
1935-11-22;0.0
1935-11-23;0.0
1935-11-24;0.0
1935-11-25;0.0
1935-11-26;0.0
1935-11-27;0.0
1935-11-28;0.0
1935-11-29;0.0
1935-11-30;0.0
1935-12-01;1.6
1935-12-02;0.0
1935-12-03;1.4
1935-12-04;0.0
1935-12-05;0.0
1935-12-06;0.0
1935-12-07;0.0
1935-12-08;0.0
1935-12-09;0.0
1935-12-10;0.0
1935-12-11;0.0
1935-12-12;0.0
1935-12-13;0.0
1935-12-14;0.0
1935-12-15;0.0
1935-12-16;0.0
1935-12-17;0.0
1935-12-18;0.0
1935-12-19;0.0
1935-12-20;0.0
1935-12-21;0.0
1935-12-22;0.0
1935-12-23;0.0
1935-12-24;0.0
1935-12-25;0.0
1935-12-26;0.0
1935-12-27;0.0
1935-12-28;0.0
1935-12-29;0.0
1935-12-30;0.0
1935-12-31;0.0
1936-01-01;0.0
1936-01-02;0.0
1936-01-03;0.0
1936-01-04;0.0
1936-01-05;0.0
1936-01-06;0.0
1936-01-07;0.0
1936-01-08;0.0
1936-01-09;0.0
1936-01-10;0.0
1936-01-11;0.0
1936-01-12;0.0
1936-01-13;0.0
1936-01-14;0.0
1936-01-15;0.0
1936-01-16;0.0
1936-01-17;0.0
1936-01-18;0.0
1936-01-19;0.0
1936-01-20;7.5
1936-01-21;0.0
1936-01-22;0.0
1936-01-23;0.0
1936-01-24;7.6
1936-01-25;31.4
1936-01-26;3.2
1936-01-27;0.0
1936-01-28;0.0
1936-01-29;0.0
1936-01-30;0.0
1936-01-31;0.0
1936-02-01;0.0
1936-02-02;0.0
1936-02-03;0.0
1936-02-04;0.0
1936-02-05;0.0
1936-02-06;0.0
1936-02-07;0.0
1936-02-08;0.0
1936-02-09;0.0
1936-02-10;0.0
1936-02-11;0.0
1936-02-12;15.5
1936-02-13;0.0
1936-02-14;0.0
1936-02-15;0.0
1936-02-16;0.0
1936-02-17;0.0
1936-02-18;0.0
1936-02-19;0.0
1936-02-20;0.0
1936-02-21;0.0
1936-02-22;3.1
1936-02-23;0.0
1936-02-24;0.0
1936-02-25;0.0
1936-02-26;0.0
1936-02-27;0.0
1936-02-28;0.0
1936-02-29;0.0
1936-03-01;22.5
1936-03-02;0.0
1936-03-03;0.0
1936-03-04;0.0
1936-03-05;0.0
1936-03-06;0.0
1936-03-07;0.0
1936-03-08;0.0
1936-03-09;0.0
1936-03-10;0.0
1936-03-11;0.0
1936-03-12;0.0
1936-03-13;0.0
1936-03-14;0.0
1936-03-15;0.0
1936-03-16;0.0
1936-03-17;0.0
1936-03-18;0.0
1936-03-19;1.2
1936-03-20;0.0
1936-03-21;0.0
1936-03-22;12.5
1936-03-23;0.0
1936-03-24;0.0
1936-03-25;0.0
1936-03-26;0.0
1936-03-27;0.0
1936-03-28;0.0
1936-03-29;0.0
1936-03-30;0.0
1936-03-31;0.0
1936-04-01;0.0
1936-04-02;0.0
1936-04-03;0.0
1936-04-04;0.0
1936-04-05;0.0
1936-04-06;0.0
1936-04-07;0.0
1936-04-08;0.0
1936-04-09;0.0
1936-04-10;0.0
1936-04-11;0.0
1936-04-12;9.2
1936-04-13;8.3
1936-04-14;28.2
1936-04-15;60.3
1936-04-16;0.0
1936-04-17;0.0
1936-04-18;0.0
1936-04-19;0.0
1936-04-20;20.6
1936-04-21;42.9
1936-04-22;0.0
1936-04-23;0.0
1936-04-24;0.0
1936-04-25;21.6
1936-04-26;12.3
1936-04-27;0.0
1936-04-28;0.0
1936-04-29;0.0
1936-04-30;0.0
1936-05-01;0.0
1936-05-02;40.2
1936-05-03;0.0
1936-05-04;10.4
1936-05-05;31.9
1936-05-06;0.0
1936-05-07;0.0
1936-05-08;4.2
1936-05-09;7.9
1936-05-10;0.0
1936-05-11;25.2
1936-05-12;65.8
1936-05-13;11.2
1936-05-14;0.0
1936-05-15;19.1
1936-05-16;38.9
1936-05-17;17.9
1936-05-18;6.9
1936-05-19;20.6
1936-05-20;3.6
1936-05-21;8.4
1936-05-22;26.4
1936-05-23;4.1
1936-05-24;2.3
1936-05-25;0.0
1936-05-26;0.0
1936-05-27;0.0
1936-05-28;0.0
1936-05-29;0.0
1936-05-30;0.0
1936-05-31;0.0
1936-06-01;0.0
1936-06-02;20.6
1936-06-03;0.0
1936-06-04;0.0
1936-06-05;8.2
1936-06-06;11.9
1936-06-07;8.9
1936-06-08;4.2
1936-06-09;8.9
1936-06-10;10.2
1936-06-11;0.0
1936-06-12;0.0
1936-06-13;0.0
1936-06-14;0.0
1936-06-15;0.0
1936-06-16;0.0
1936-06-17;20.5
1936-06-18;3.3
1936-06-19;9.5
1936-06-20;33.4
1936-06-21;0.0
1936-06-22;3.4
1936-06-23;2.3
1936-06-24;3.2
1936-06-25;0.0
1936-06-26;5.6
1936-06-27;0.0
1936-06-28;0.0
1936-06-29;0.0
1936-06-30;0.0
1936-07-01;9.5
1936-07-02;22.4
1936-07-03;0.0
1936-07-04;7.5
1936-07-05;0.0
1936-07-06;0.0
1936-07-07;0.0
1936-07-08;0.0
1936-07-09;0.0
1936-07-10;0.0
1936-07-11;0.0
1936-07-12;0.0
1936-07-13;3.3
1936-07-14;0.0
1936-07-15;0.0
1936-07-16;7.6
1936-07-17;3.2
1936-07-18;1.3
1936-07-19;3.6
1936-07-20;0.0
1936-07-21;2.2
1936-07-22;2.4
1936-07-23;0.0
1936-07-24;0.0
1936-07-25;55.2
1936-07-26;0.0
1936-07-27;21.4
1936-07-28;22.9
1936-07-29;3.2
1936-07-30;4.7
1936-07-31;0.0
1936-08-01;0.0
1936-08-02;0.0
1936-08-03;0.0
1936-08-04;0.0
1936-08-05;0.0
1936-08-06;11.9
1936-08-07;0.0
1936-08-08;0.0
1936-08-09;0.0
1936-08-10;4.3
1936-08-11;7.3
1936-08-12;4.1
1936-08-13;14.5
1936-08-14;7.6
1936-08-15;0.0
1936-08-16;14.3
1936-08-17;1.9
1936-08-18;4.2
1936-08-19;8.3
1936-08-20;4.2
1936-08-21;0.0
1936-08-22;0.0
1936-08-23;0.0
1936-08-24;0.0
1936-08-25;9.7
1936-08-26;4.3
1936-08-27;12.5
1936-08-28;32.2
1936-08-29;0.0
1936-08-30;0.0
1936-08-31;0.0
1936-09-01;48.2
1936-09-02;35.5
1936-09-03;55.1
1936-09-04;24.1
1936-09-05;0.0
1936-09-06;3.8
1936-09-07;13.1
1936-09-08;0.0
1936-09-09;6.5
1936-09-10;0.0
1936-09-11;0.0
1936-09-12;12.8
1936-09-13;18.6
1936-09-14;7.4
1936-09-15;6.3
1936-09-16;0.0
1936-09-17;8.5
1936-09-18;14.5
1936-09-19;17.1
1936-09-20;0.0
1936-09-21;0.0
1936-09-22;2.5
1936-09-23;25.4
1936-09-24;8.5
1936-09-25;17.9
1936-09-26;0.0
1936-09-27;0.0
1936-09-28;7.8
1936-09-29;4.7
1936-09-30;7.1
1936-10-01;4.1
1936-10-02;0.0
1936-10-03;10.1
1936-10-04;0.0
1936-10-05;16.5
1936-10-06;19.1
1936-10-07;5.1
1936-10-08;3.5
1936-10-09;0.0
1936-10-10;0.0
1936-10-11;1.1
1936-10-12;0.0
1936-10-13;0.0
1936-10-14;0.0
1936-10-15;2.4
1936-10-16;0.0
1936-10-17;4.5
